topic,argument,summary,stance,ibm_pro_deb_qs
marijuana,Its smoke carries more tar and other particles than tobacco.,Highly addictive,-1,0.6164076924324036
marijuana,Marijuana is a drug that can lead to other drugs.,Highly addictive,-1,0.7878117561340332
marijuana,it does afford everyone the opportunity to find other drugs.,Highly addictive,-1,0.773262083530426
obama,His stimulus cut taxes for 95% of Americans.,Fixed the economy,1,0.747976541519165
obama,His Jobs plan (American Jobs Act) was over 50% tax cuts for the middle class and small businesses.,Fixed the economy,1,0.6486608982086182
obama,He has cut taxes for small businesses on 16 occasions.,Fixed the economy,1,0.7063241600990295
obama,He extended the Bush Tax Cuts.,Fixed the economy,1,0.4729960262775421
obama,"Taxation isn’t theft, because like it or not you are part of a group of people and insofar as that group needs defense and the rule of law at a bare minimum, you have an obligation to them.",Fixed the economy,1,0.7065732479095459
obama,"I invite you to examine the data instead: the economy is on the rise, jobs are on the rise",Fixed the economy,1,0.6407256126403809
obama,"the economy has improved somewhat - not as fast as anyone would like, but it has improved.",Fixed the economy,1,0.7739672064781189
obama,"Under Obama, the economy grows.",Fixed the economy,1,0.825370192527771
obama,"Regardless, he's making an effort, and being blocked off, for no real reason.",Fixed the economy,1,0.5346006751060486
obama,Corporate taxes at 40 year low.,Fixed the economy,1,0.4992161989212036
obama,The economy is very clearly recovering.,Fixed the economy,1,0.5715646147727966
obama,even the stimulus bill was a good idea!,Fixed the economy,1,0.3483138680458069
obama,And he is focused on the middle class as well!,Fixed the economy,1,0.4372902512550354
obama,He has really tried to get the economy back on it's feet,Fixed the economy,1,0.5771329998970032
obama,really seems to care about the middle class,Fixed the economy,1,0.3094762861728668
obama,"I also can't believe that although so many people voted Obama into office, that so many people such as in the house of representatives and/or senate have vetoed his economic proposals which were clearly created to help ""the little guys"" like me -poor college educated people.",Fixed the economy,1,0.6998801827430725
obama,"Due to the stimulus package, the economy is improving.",Fixed the economy,1,0.7871336936950684
obama,52 billion  profit  for federal reserve in 2009,Fixed the economy,1,0.3490413129329681
obama,"Provided tax credits to first-time home buyers through the Worker, Homeownership, and Business Assistance Act of 2009 to revitalize the U.S. housing market",Fixed the economy,1,0.6605981588363647
obama,"Obama's tried to increase tax on the upper classes, and the corporations, and been blocked by Republicans.",Fixed the economy,1,0.6609065532684326
obama,"Obama is supposed to spend more in a recession, government spending should counter the business cycle.",Fixed the economy,1,0.7802560925483704
obama,Obama has done plenty for  small business .,Fixed the economy,1,0.5717000365257263
obama,"Yes, Obama will win in 2012 because by the then, the economy will bounce back to a decent level of satisfaction.",Fixed the economy,1,0.5974190831184387
obama,He is a small spender (only $300 billion in non0recession new spending over the next 8 years).,Fixed the economy,1,0.6152380108833313
obama,"The projected deficit in March 21, 2009 was 1.8 trillion, the actual deficit for 2009 ended up being nearly half a trillion less than that.",Fixed the economy,1,0.7816238403320312
obama,Endorsed Foreign Account Tax Compliance Act of 2009 that would close offshore tax havens,Fixed the economy,1,0.5773570537567139
obama,he's reformed taxes,Fixed the economy,1,0.4044023752212524
obama,Obama and the Democrats are pushing through financial reform which would help avoid future bailouts.,Fixed the economy,1,0.8825240135192871
obama,The bailouts were a necessary evil.,Fixed the economy,1,0.6674225330352783
obama,Low expenditure,Fixed the economy,1,0.3849688768386841
obama,"Of course, but the $700 billion spent on stimulus, increased welfare spending, and decreased tax revenue, it would make a big part of the difference.",Fixed the economy,1,0.6968256831169128
obama,Middle Class taxes.,Fixed the economy,1,0.4605231583118438
obama,Economy.,Fixed the economy,1,0.4331810474395752
obama,helped keep the economy from crashing,Fixed the economy,1,0.610435962677002
obama,He saved the economy,Fixed the economy,1,0.6180737018585205
obama,Launched a $15 billion plan to boost lending to small businesses,Fixed the economy,1,0.5713371634483337
obama,Consumer Protection legislation,Fixed the economy,1,0.4713875353336334
obama,He's working to stablize the economy,Fixed the economy,1,0.6132941842079163
obama,i believe if he is elected once more he will be able to bring back the economy,Fixed the economy,1,0.6797493100166321
obama,Authorized cutting the missile defense program by $1.4 billion in 2010,Fixed the economy,1,0.5281602740287781
obama,"Our entire debt buildup of the past decade can be pegged to 5 things:  1) 2 unsustainable wars started by republicans  2) Three unsustainable tax cuts started by republicans  3) And unsustainable Medicare Part D program started by republicans  4) Unprecedented increase in military spending started by republicans  If you look at  Obama's new spending , you will see he has spent under $350 billion in non-recession spending.",Fixed the economy,1,0.8195639848709106
obama,Saving the car company prevented many from being unemployed and also prevented a strain on the government providing unemployment benefits to recipients.,Fixed the economy,1,0.7819863557815552
obama,"Jobs and GDP have increased consistently every month he's been president, while they both had decreased every single month just about for nearly 7 years before he was elected.",Fixed the economy,1,0.8488588333129883
obama,Saved the auto industry,Fixed the economy,1,0.4588348865509033
obama,I voted yes on this question because I do think he will bring the economy around but I think it will take about three years which is right around election time.,Fixed the economy,1,0.6008944511413574
obama,For one he doesn't support regressive taxation or flat taxes.,Fixed the economy,1,0.5563058853149414
obama,DOD budget is DOWN from last year.,Fixed the economy,1,0.5602182149887085
obama,New healthcare spending under Obama will cost an average of just $19 billion a year (8 year projection).,Fixed the economy,1,0.8928756713867188
obama,"For passing a huge stimulus bill that fact checkers agree (check factcheck.org) helped us from going into a depression, as well as the bank bailout and auto industry bailout that, left unaddressed, could have cost the economy even more jobs, I will vote for him again.",Fixed the economy,1,0.7416618466377258
obama,the taxes are TOO low  without taxes how in hell will we make mony to the hospitals and the schools,Fixed the economy,1,0.5467674732208252
obama,"Provided affordable, high-quality child care to working families",Fixed the economy,1,0.6060919165611267
obama,seem to remember you posting a link that showed that Obama is being blocked from increasing any taxes  (the last few paragraphs) .,Fixed the economy,1,0.5303179621696472
obama,Provided tax credit to workers thus  cutting taxes  for 95% of America's working families,Fixed the economy,1,0.6173725128173828
obama,Issued an executive order to create the National Commission on Fiscal Responsibility and Reform,Fixed the economy,1,0.6078112125396729
obama,"Atleast he's trying to fix the economy, all Bush did was sit around and let it collapse.",Fixed the economy,1,0.5719223022460938
obama,"The economy was already taking a nosedive when he stepped into office, and when he tried to pass his jobs bill to fix it, republicans vote it down and then proceeded to blame him for high unemployment.",Fixed the economy,1,0.83599853515625
obama,"Signed the Fraud Enforcement and Recovery Act which gives the federal government more tools to investigate and prosecute fraud, from lending to the financial system, and creates a bipartisan Financial Crisis Inquiry Commission to investigate the financial practices that got us here",Fixed the economy,1,0.6785953640937805
obama,fincial reform- made the banks do their buincess right,Fixed the economy,1,0.3101217150688171
obama,Osama Bin Laden and 21 other Al Queda heads (out of 30) killed under Obama.,Ending the wars,1,0.7102965116500854
obama,"we are still able to defend ourselves reasonably well despite Obama's less military stance (we DID get Osama during his term, didn't we?)",Ending the wars,1,0.8108876943588257
obama,we've ramped up involvement in Afghanistan like he said,Ending the wars,1,0.5474813580513
obama,"Announced a plan to responsibly end the war in Iraq:   http://www.nytimes.com/2009/02/28/ washington/28troops.html    (and has reduced troops to under 50,000 as of now)",Ending the wars,1,0.5788304805755615
obama,"Developed a comprehensive new strategy on Afghanistan and Pakistan that will help defeat Al Qaeda and authorized the deployment of more than 21,000 troops to Afghanistan",Ending the wars,1,0.7127403616905212
obama,ending the war,Ending the wars,1,0.4354794919490814
obama,He has helped in some areas and stopped a war.,Ending the wars,1,0.6480188965797424
obama,He killed Osama Bin Laden and has done better than George Bush has THAT is for sure.,Ending the wars,1,0.6951216459274292
obama,Beginning the withdrawal of US troops from Iraq,Ending the wars,1,0.5585914850234985
obama,we are doing better in Afghanistan since Obama took office now that we are actually concentrating on the terrorists responsible for 911 instead of chasing Cheyene's oil interests.,Ending the wars,1,0.8027123808860779
obama,We are leaving Iraq,Ending the wars,1,0.4499177038669586
obama,He has gotten troops out of countries,Ending the wars,1,0.4781520366668701
obama,he has managed also to do what bush never managed to do in taking down osama bin laden a man who killed over 3000 innocent Americans.,Ending the wars,1,0.7769393920898438
obama,He ended the war in Iraq.,Ending the wars,1,0.5314024090766907
obama,He has killed 22/30 top Al Queda Heads and crippled the organization.,Ending the wars,1,0.7575809955596924
obama,Committed to no permanent military bases in Iraq through the Defense Authorization Act,Ending the wars,1,0.5148510932922363
obama,osama was caught by obama itself!,Ending the wars,1,0.3271271586418152
obama,Iraq conflict over,Ending the wars,1,0.401591420173645
obama,Terrorism.,Ending the wars,1,0.4763525426387787
obama,has had our number 1 enemy (Osama) killed,Ending the wars,1,0.4008055031299591
obama,is stopping wars,Ending the wars,1,0.3434927761554718
obama,"Of course you will, after all it was his fault we went there right... oh wait he was one of the few senators to vote against the war to start with",Ending the wars,1,0.4110004901885986
obama,The war in Iraq is not over but atleast the president is making an effort to tend to it.,Ending the wars,1,0.5157643556594849
obama,Got Osama in 2.5 years after the last republican couldn't in nearly 7,Ending the wars,1,0.3017062544822693
obama,All i got to say is that we finally got Osama when he was president... That says something.,Ending the wars,1,0.4077478647232055
obama,"President Obama decided that if we got a lead on Bin Laden's location, we weren't going to share it with Pakistani officials, and what do you know we finally got him.",Ending the wars,1,0.7247128486633301
obama,He ended the war in Iraq,Ending the wars,1,0.5172767043113708
obama,"Unless the Republicans can come up with someone smarter, better, and more Presidential, I will be re-electing him gratefully.",Better than the republican candidates,1,0.6477839946746826
obama,All the data indicate the jobs and the economy are rebounding as Obama slowly cleans up after the Republican mess.,Better than the republican candidates,1,0.8405590057373047
obama,"I do not believe a Republican President would have done much different, because only Libertarians support doing nothing as massive businesses go bankrupt and take their employees and investors with them.",Better than the republican candidates,1,0.7413468360900879
obama,I can agree with that Obama has done something and he is busier than Bush.,Better than the republican candidates,1,0.4497656226158142
obama,He is far better than anything the RNC has put forth.,Better than the republican candidates,1,0.412619948387146
obama,Eliminated federal funding for abstinence-only education which was significantly increased during the Bush Administration to $176 million annually,Better than the republican candidates,1,0.6449123024940491
obama,i'm not sure how anyone can compare this president to the last one and not say Obama is doing a much better job.,Better than the republican candidates,1,0.5470535755157471
obama,"And these people running for president, all I hear is ""blah, blah, blah"" but no one cares about the ""real issues"" facing American such as: health care for low income people, jobs coming back to America, creating jobs for teachers, bringing discipline back in the classrooms, etc.",Better than the republican candidates,1,0.6955864429473877
obama,Obama is simply the only valid choice between him and the four other Republican candidates.,Better than the republican candidates,1,0.8125011920928955
obama,"Of course Obama is going to win that guys a boss he will boss his way till all his trems are complete, theres no taling him down!",Better than the republican candidates,1,0.3384982645511627
obama,He is currently the best of a bad lot.,Better than the republican candidates,1,0.3305437564849853
obama,"You've seen the job growth chart, read the healthcare bill and seen we're leaving both Iraq and Afghanistan I hope.",Better than the republican candidates,1,0.58502596616745
obama,"Americans need to give him more time, he has had to sort out the massive mess bush left and also deal with mad people calling him the anti-Christ.",Better than the republican candidates,1,0.6275793313980103
obama,"I find that there is some deep dislike for Obama, yet when each reason for this dislike is analyzed in comparison to other Presidents it is easily seen that the reason mentioned, in your case spending, is not the reason at all.",Better than the republican candidates,1,0.6656040549278259
obama,"Obama's doing well enough, I think, but any of the other Republicans would be very bad for the international community as a whole.",Better than the republican candidates,1,0.6799322962760925
obama,He's doing a really good job especially considering what he was left with.,Better than the republican candidates,1,0.4167354702949524
obama,"In my opinion I say we give him the next four, he is not nearly as bad as the eight years that preceded him.",Better than the republican candidates,1,0.3426103591918945
obama,"I really see no president that is going to do a better job ( at least that has a chance of getting elected ) than Obama, unless you had someone in mind that had a hope of winning?",Better than the republican candidates,1,0.5678273439407349
obama,"When I vote in the next election, I will vote for Obama, not because he is the greatest president, but because he is the most sane, of the two choices we are given.",Better than the republican candidates,1,0.7286814451217651
obama,"I expected him to be something better in 2008, and he's been disappointing in a few areas, but I'd rather see moderate Obama over any of the Republicans.",Better than the republican candidates,1,0.6004247665405273
obama,"I have many complaints for the current government (Obama included, this started off as me defending his impact on debt), and over-regulation is one of them.",Better than the republican candidates,1,0.6902446150779724
obama,I have repeatedly claimed that he is simply the best of a bad lot.,Better than the republican candidates,1,0.3553715348243713
obama,Bush had to deal with the terrorist threat which was thrust upon him but i think that how he handled that was less optimal than how Obama has handled things since he took over.,Better than the republican candidates,1,0.6598261594772339
obama,"In general, both dems and reps will screw the working class but the dems at least apologize.",Better than the republican candidates,1,0.5409947633743286
obama,We don't need another republican touting trickle down economics (voodoo economics).,Better than the republican candidates,1,0.5954521894454956
obama,"When he became president, the country was handed to him in really bad shape!The country is in way better shape now.",Better than the republican candidates,1,0.5289050340652466
obama,"Unless the GOP can come up with a candidate with a real chance of beating Obama, he will no doubt be re-elected.",Better than the republican candidates,1,0.8441604375839233
obama,"I speak for most people when I say, we don't want to go back to a ""Bush era"" presidency.",Better than the republican candidates,1,0.3749218285083771
obama,He is better than George Bush (Jr),Better than the republican candidates,1,0.4070231020450592
obama,"The fact is a black man is president because he was the best candidate, and right now he is doing much better than McCain could have done.",Better than the republican candidates,1,0.7097345590591431
obama,"Besides, Republicans are too puritan and uneducated at their base to elect anyone who has even a passive chance of beating Obama this time around.",Better than the republican candidates,1,0.8523434400558472
obama,"""Ron Paul""... supports eliminating most federal government agencies, calling them unnecessary bureaucracies  If Obama is a socialist  Ron Paul is an anarchist",Better than the republican candidates,1,0.587838888168335
obama,"Obama was elected because he had a better message, and the last republican president sucked.",Better than the republican candidates,1,0.6101477146148682
obama,"In Conclusion, Obama may have his flaws, but he is doing, in my opinion, a way better job then that wacko McCain would have done.",Better than the republican candidates,1,0.7183392643928528
obama,I only support him now as the best of a bad lot,Better than the republican candidates,1,0.3698578774929046
obama,"he is fixing problems with immigration, taxes, and the economy.",Better than the republican candidates,1,0.638260006904602
obama,A republican would mess up the country.,Better than the republican candidates,1,0.5637247562408447
obama,Obama should be re-elected because he has been cleaning up the mess that Bush left for him in the office.,Better than the republican candidates,1,0.7113808393478394
obama,Obama inherited many of the deficiencies leftover from the Bush/Cheney debacle.,Better than the republican candidates,1,0.7880191802978516
obama,"I would also like to point out that fetuses are not babies,",Makes good decisions/policies,1,0.3785212337970733
obama,yes i agree he is the awsome sauce of my day go oboma you deserve to be president and i agree with u,Makes good decisions/policies,1,0.2693404853343963
obama,Increased funding for student loans and pell grants for 2010 students,Makes good decisions/policies,1,0.4977464973926544
obama,I like his policies,Makes good decisions/policies,1,0.2979657053947449
obama,He repealed DADT.,Makes good decisions/policies,1,0.3560739755630493
obama,He passed student loan reform.,Makes good decisions/policies,1,0.4965668022632599
obama,He has encouraged green energy investments and approved the newest nuclear power plants in 30 years.,Makes good decisions/policies,1,0.7480032444000244
obama,He has started relieving states from the abomination to America that is No Child Left Behind.,Makes good decisions/policies,1,0.5173174142837524
obama,Purchased fuel efficient American-made fleet of vehicles for the federal government,Makes good decisions/policies,1,0.3765343725681305
obama,His policies are excellent compared to the alternatives.,Makes good decisions/policies,1,0.584140419960022
obama,"Increased funding for national parks and forests in 2010, and plans to do it again for FY 2011",Makes good decisions/policies,1,0.5130195617675781
obama,"whatever obama has done,done for U.S.A's welfare",Makes good decisions/policies,1,0.4509887993335724
obama,Gay Rights.,Makes good decisions/policies,1,0.430226057767868
obama,cares about education and student loans,Makes good decisions/policies,1,0.3690065145492553
obama,Obama's policies reflect what more people want and is the only logical choice for the next presidentail term.,Makes good decisions/policies,1,0.8586139678955078
obama,I'll still pick Obama for the reason that democrats seem to be less destructive than republicans.,Makes good decisions/policies,1,0.6108105182647705
obama,Supported the first steps of a legally-binding treaty to reduce mercury emissions worldwide,Makes good decisions/policies,1,0.614574134349823
obama,Provided attractive tax write-offs for those who buy hybrid automobiles,Makes good decisions/policies,1,0.5433237552642822
obama,the repeal of DADT,Makes good decisions/policies,1,0.3351005911827087
obama,the land and water conservation fund,Makes good decisions/policies,1,0.448130339384079
obama,I think that he's doing the correct things and that is so much more important,Makes good decisions/policies,1,0.4104487299919128
obama,"Actually whats amazing is that's  not  why he is president, people liked his policies.",Makes good decisions/policies,1,0.3559999465942383
obama,Empowered states to enact federal fuel efficiency standards above federal standards,Makes good decisions/policies,1,0.5150142908096313
obama,Issued an Presidential Memorandum to restore scientific integrity in government decision-making,Makes good decisions/policies,1,0.590017557144165
obama,"For standing up for gay rights and leading the fight against the discriminatory ""Don't Ask, Don't Tell"" policy that prevents patriotic Americans from serving their country for something as silly as sexual preference, I will vote for him again.",Makes good decisions/policies,1,0.783644437789917
obama,gay marage should be leagle (that's not even a question homo's have the same right as the hetro's),Makes good decisions/policies,1,0.2907082140445709
obama,I hope that the anti-obamas do realize that if he fought against abortion then he would have had to make some place for those babies to go if the parents didn't want the child.,Makes good decisions/policies,1,0.5227209329605103
obama,i think obama because obama been a good president so far all the good things he done for us,Has qualities of a good leader,1,0.278330385684967
obama,"every president with outstanding performance, pleasing personality, and with high-educated standard is qualified and deserving in its position like Obama.",Has qualities of a good leader,1,0.856050968170166
obama,The vast majority of people who voted for Obama did so because they recognized him as a capable leader.,Has qualities of a good leader,1,0.8273677229881287
obama,"He represents more than the hope of change for a nation, but the desire to return to our non-religious-super-zealotous views of who we really are as Americans.",Has qualities of a good leader,1,0.602264404296875
obama,yes obama will win because he is one of the best presidents weve ever had,Has qualities of a good leader,1,0.4420810043811798
obama,Just because a man has a foreign name and a foreign parent doesn't make he himself foreign.,Has qualities of a good leader,1,0.5315666794776917
obama,Renewed dialogue with NATO and other allies and partners on strategic issues,Has qualities of a good leader,1,0.687211275100708
obama,"calling him the worst president in American history is the most stupidest thing i have ever heard most of the people going against him are only going against him because he is black, no other reason.",Has qualities of a good leader,1,0.5844725966453552
obama,obama is a good president.,Has qualities of a good leader,1,0.4118194878101349
obama,"He is actually trying, the only flaw is that we the people tend to expect a lot out of our leaders, as many did when Obama was elected.",Has qualities of a good leader,1,0.5343802571296692
obama,I think he's pretty cool.,Has qualities of a good leader,1,0.2950535714626312
obama,He has accomplished an astounding number of things in the face of republican obstructionism and intransigence.,Has qualities of a good leader,1,0.713178813457489
obama,He has compromised even with the intransigent republicans on 50 of his promises (compared to the ONE compromise the GOP has).,Has qualities of a good leader,1,0.6309433579444885
obama,yes   well he won the Nobel prize which is not given to anyone,Has qualities of a good leader,1,0.3728767335414886
obama,"Obama is a very smart black man who is also the most popular man in the planet!He's the first ever black American president and the people love him!He will be greater than Washington and Linkoln!Yes,he will win in 2012",Has qualities of a good leader,1,0.6944833397865295
obama,Obama isn't the next Hitler.,Has qualities of a good leader,1,0.380060076713562
obama,"He's a people president, he actually cares about American citizens.",Has qualities of a good leader,1,0.6153364777565002
obama,"For a guy that bunch of government mafias pointing guns to his head, he stood up for the best as much as he could.",Has qualities of a good leader,1,0.3388224840164184
obama,"Obama is the first African-American president, and also the youngest president to be elected into office, which is two records right there.",Has qualities of a good leader,1,0.7959198951721191
obama,allows compromises with people outside his own party,Has qualities of a good leader,1,0.3765863478183746
obama,he s very practical and efficient.he is able to even lead the world..america is still standing strait in the economic reccesion is only because fo him,Has qualities of a good leader,1,0.4176554977893829
obama,Just another ploy by the desperate right wing to taint America's view of a wise and highly competent leader for their own political profit.,Has qualities of a good leader,1,0.6720235347747803
obama,He has the American people's best interest at heart and I think when 2012 rolls around people will recognize that,Has qualities of a good leader,1,0.6417607665061951
obama,Obama has kept many of his promises and working on others,Has qualities of a good leader,1,0.5343942642211914
obama,"If the idea of an African-American as the President of the United States makes you uncomfortable as it did so many people, you're a racist.",Has qualities of a good leader,1,0.7186576128005981
obama,No obama is not the worst nor the best but he is a good president and a honest president too.,Has qualities of a good leader,1,0.4580399692058563
obama,"I believe what Obama He is young and ambitious, he is doing politics, he'd have kept the promise.",Has qualities of a good leader,1,0.4266550540924072
obama,"Hell yes he should, because he is the very model of a modern U.S. president and he can do whatever he like...",Has qualities of a good leader,1,0.510315477848053
obama,"Obama is a teachable intellectual who has the capacity to learn and conclude, he graduated from Harvard Law.",Has qualities of a good leader,1,0.7982391119003296
obama,obama is one of the best president's we ever had.,Has qualities of a good leader,1,0.418233573436737
obama,Obama is a great president despite the negative criticisms.,Has qualities of a good leader,1,0.7221623659133911
obama,"Agree or disagree with his actions, you have to give credit to the fact that he is a man who keeps his promises, and maintains integrity in both his personal and professional life That type of man is more likely to succeed for it takes integrity and committment to accomplsh worthy goals.",Has qualities of a good leader,1,0.6944912075996399
obama,"""Obamacare"" has been helpful to many",Ensured better healthcare,1,0.5768384337425232
obama,he passed healthcare like he said,Ensured better healthcare,1,0.3640805780887604
obama,Extended discounted COBRA health coverage for the nation's unemployed from 9 months to 15 months.,Ensured better healthcare,1,0.588830292224884
obama,"He will create affordable healthcare, and no it wont be government healthcare!",Ensured better healthcare,1,0.4720934629440307
obama,Provided federal support for stem-cell and new biomedical research,Ensured better healthcare,1,0.5320687294006348
obama,Issued an Executive Order repealing the Bush-Era restrictions on embryonic stem cell research,Ensured better healthcare,1,0.6463894248008728
obama,"Because of the health care reform, everyone, EVEN THE POOR AND HOMELESS, will receive all the health care they need.",Ensured better healthcare,1,0.7290773987770081
obama,"America has the best hospitals and doctors in the world, I'm just saying.",Ensured better healthcare,1,0.592859148979187
obama,"Signed the Children’s Health Insurance Reauthorization Act on February 4, 2009, which provides quality health care to 11 million kids – 4 million who were previously uninsured",Ensured better healthcare,1,0.7209134101867676
obama,I think the Health Care Bill was good because it allowed health care access to the not-so-well-off people.,Ensured better healthcare,1,0.7184399366378784
obama,"In fact, he has done alot of things: the health care bill",Ensured better healthcare,1,0.3638303279876709
obama,They will gain money because they would not have to pay for Health Care anymore.,Ensured better healthcare,1,0.6444252133369446
obama,"Also, in the coming months, we will pass a good healthcare bill which will be followed by historic financial reform.",Ensured better healthcare,1,0.73591548204422
obama,he increased the Veterans Administration budget to hire and train health professionals for military personnel,Ensured better healthcare,1,0.7205809950828552
obama,reform health care,Ensured better healthcare,1,0.4977294504642486
obama,"The most logical thing for anyone is to drop their policy or if uninsured, remain uninsured, and pay $750/year penalties until you finally get sick, then anyone can buy health insurance since there are no pre-existing conditions.",Ensured better healthcare,1,0.8068128228187561
obama,Plus a president finally brave enough to fix our ridiculous health care system.,Ensured better healthcare,1,0.441322773694992
obama,"For being a leader in the midst of criticism from both sides and having the audacity to believe that millions more Americans deserve health care as opposed to the Republican plan of not giving those millions of Americans health care, I will vote for him again.",Ensured better healthcare,1,0.7999546527862549
obama,heathcare reform - he was the first president to ever tackle heathcare it provided acces to heathcare and will finally get rid of the waste in heathcare and get people uninsured insured,Ensured better healthcare,1,0.6118947267532349
obama,Visited more countries and met with more world leaders than any president in his first six months in   office,Executed effective foreign policies,1,0.7012277245521545
obama,His diplomacy might be a step in the right direction,Executed effective foreign policies,1,0.5490128397941589
obama,"He has improved out world stature, and improved relations with other countries.",Executed effective foreign policies,1,0.5691341757774353
obama,He is turning the tide of illegal immigration by placing more boots on the ground and more eyes in the sky.,Executed effective foreign policies,1,0.6547835469245911
obama,Negotiated deal with Swiss banks to permit US government to gain access to records of tax evaders and criminals,Executed effective foreign policies,1,0.5789871215820312
obama,Announced new policy steps towards Cuba,Executed effective foreign policies,1,0.492946594953537
obama,"Actually, the Department of Homeland Security says they have completed 649 out of 652 miles of fence – the 5% number refers to double layer fencin",Executed effective foreign policies,1,0.4910503923892975
obama,"what we need now is a great FOREIGN POLICY president and if Obama is good with one thing, it's with keeping debates, being respectful, and connecting with global leaders.",Executed effective foreign policies,1,0.88145911693573
obama,Foreign Policy.,Executed effective foreign policies,1,0.4684410393238067
obama,Immigration.,Executed effective foreign policies,1,0.4631052017211914
obama,is an excellent foreign policy president,Executed effective foreign policies,1,0.3510176837444305
obama,"ended a war, and managed to negotiate with a hostile ruler to step down and keep an oppressed from total rebellion which would have killed thousands if not millions of people",Executed effective foreign policies,1,0.6218733787536621
obama,made great leaps and bounds for peace across the world,Executed effective foreign policies,1,0.584265410900116
obama,"Lily Ledbetter, START treaty",Executed effective foreign policies,1,0.3661222457885742
obama,Ordered secret detention facilities in Eastern Europe and elsewhere to be closed,Executed effective foreign policies,1,0.6203320026397705
obama,Played a lead role in G-20 Summit that produced a $1.1 trillion deal to combat the global financial crisis,Executed effective foreign policies,1,0.7192268371582031
obama,Announced a strategy to address the international nuclear threat,Executed effective foreign policies,1,0.4946724474430084
obama,"For negotiating the START treaty and seeing it passed in a bipartisan way, I will vote for him again.",Executed effective foreign policies,1,0.5806026458740234
obama,I think the most important thing he has done is make the US a bit more human on the international scale.,Executed effective foreign policies,1,0.4714154601097107
obama,Obama believes in foreign policy!,Executed effective foreign policies,1,0.4690911471843719
obama,"finishing more than 99.5% of the border fence  Adding more than 3,000 Border Patrol agents  Sending 1,200 national guard to border  increasing money, agents, investigators, prosecutors, surveillence, technology, etc.",Executed effective foreign policies,1,0.4241910874843597
obama,"Now add to that the fact that under His presidency Osama was killed, Gadaffi was killed, Egyptian President Mubarak was overthrown, and the Iraq war was ended.",Executed effective foreign policies,1,0.5760002136230469
obama,Lowest unemployment in 3 years.,Created more jobs,1,0.4963182508945465
obama,Job growth at 15 year high.,Created more jobs,1,0.5683900117874146
obama,bringing jobs back to America,Created more jobs,1,0.5644841194152832
obama,"we actually gained 200,000 jobs in January the most recent numbers indicate.",Created more jobs,1,0.6353083252906799
obama,"Unemployment counts only people that are seeking employment, so in reality your argument holds no real merit because either more people are losing jobs or more people that had stopped looking for jobs, started looking again after the stimulus, therefore making them counted as unemployed.",Created more jobs,1,0.7604137659072876
obama,well that and 14 consecutive months of private sector job growth (more than 2 million jobs).,Created more jobs,1,0.5366596579551697
obama,Unemployment (U3 and U6 proportionally) are down 1.3% in the past 13 months alone.,Created more jobs,1,0.7483373284339905
obama,continued job growth,Created more jobs,1,0.5544660091400146
obama,"Protected 300,000 education jobs, such as teachers, principals, librarians, and counselors through the Recovery Act that would have otherwise been lost",Created more jobs,1,0.6085461378097534
obama,Allocated funding to states and the Department of Homeland Security to save thousands of police or firefighter jobs from being cut during the recession,Created more jobs,1,0.711510419845581
obama,"The president drafted up a bill, to improve the employment rate and to provide jobs, congressional Republicans voted that bill down, and yet they continue to use in their rhetoric the fact unemployment is still high as reasons we should disapprove of the President.",Created more jobs,1,0.7934306263923645
obama,Invested heavily in education both as a way to provide jobs now and lay the foundation for long-term prosperity,Created more jobs,1,0.7594724297523499
obama,"we have people over here starving to death,people who cant afford to go to the doctor,no jobs anywhere....but yet lets send 7.3 billion dollars to another country to help them out...it dont make sence.",Destroyed our economy,-1,0.6147359013557434
obama,HE IS SPENDING A CRAP LOAD OF MONEY AND WE ARE ALL GOING BROKE.,Destroyed our economy,-1,0.404540479183197
obama,We are stuck in a crappy position and our economy is sinking!,Destroyed our economy,-1,0.5966393947601318
obama,"How is spending more money going to help our debt that makes NOOO sense and dems will say ""we will go bankrupt"" HELLO we have been pretty much with over 14 trillion dollars in debt!",Destroyed our economy,-1,0.3375761210918426
obama,"But when you are talking about a huge budget, increase with more taxes during a time when people and employer's are struggling to make it, it leaves no incentive to hire.",Destroyed our economy,-1,0.6464452743530273
obama,Bush raised the debt by two BILLION for the wars (BOTH OF THEM) Obama has outspent that in a week.,Destroyed our economy,-1,0.4502224326133728
obama,The national debt has increased more under Obama than any other president,Destroyed our economy,-1,0.8341197371482849
obama,i have a dream....that one day....that black nigga will remove the welfare system and all you niggas will realize what a dumb mistake you have made,Destroyed our economy,-1,0.4071000218391418
obama,"America needs to stop the hair of the dog spending and consumerism, and start savings and investing.",Destroyed our economy,-1,0.7847631573677063
obama,"Many believe that increased spending is never a good idea, especially under a recession.",Destroyed our economy,-1,0.7382817268371582
obama,if he wants to prevent another collapse then he needs to spend more time enforcing already existing laws rather than dream up new ones.,Destroyed our economy,-1,0.7662011384963989
obama,President Obama doesn't have the first clue to economics nor do his economist advisers.,Destroyed our economy,-1,0.7861095070838928
obama,it's pretty easy to understand the more money that eventually needs to be printed to handle this debt/unsustainable deficits of which is spiraling out of control currently will devalue the dollar that is already scarce to the 99% much further than we have already seen.,Destroyed our economy,-1,0.7674050331115723
obama,That is not helping the poorer people of this country.,Destroyed our economy,-1,0.5823308825492859
