topic,argument,key_point,stance,label,ibm_pro_deb_qs
We should ban algorithmic trading,using computer-aided tools to assist in financial trading is giving some traders an unfair advantage; it's not unlike insider trading.,algorithmic trading displaces responsibility.,1,0,0.9036440253257751
We should end the use of economic sanctions,using money to bully other countries into doing what you want is terrible.,economic sanctions cause the price of everything to increase.,1,0,0.8013273477554321
The use of public defenders should be mandatory,using public defenders ensures that even the poorest and most marginalised in society have access to some form of legal representation.,mandatory use of public defenders keeps the system consistent.,1,0,1.0350637435913086
The use of public defenders should be mandatory,using public defenders for all would create a level playing field so that having more money cannot buy you a better defence.,mandatory use of public defenders keeps the system consistent.,1,0,0.8706905245780945
The use of public defenders should be mandatory,using public defenders for everyone would insure that everyone receives the same defense not matter how much money they have.,mandatory use of public defenders keeps the system consistent.,1,0,0.8874994516372681
The use of public defenders should be mandatory,using public defenders would level the playing field in the court of law; people would be less likely to be able to buy their way out of legal troubles.,mandatory use of public defenders keeps the system consistent.,1,0,0.9351990222930908
Entrapment should be legalized,valuable information can often be gained through entrapment,no criminal should have protection that allows them to commit crimes,1,0,0.8841922283172607
We should end the use of economic sanctions,"we cannot let governments ignore people's human rights, economic sanctions are essential to stop these regimes having the money they want to continue their atrocities.",economic sanctions are the best means for accomplishing the current plan,-1,0,0.9727068543434143
We should ban algorithmic trading,we do not really know if this form of trading really works and it can be risky,algorithmic trading displaces responsibility.,1,0,0.7642959952354431
We should adopt a zero-tolerance policy in schools,we don't need a zero-tolerance policy that punishes students harshly for small things,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9198153614997864
We should end the use of economic sanctions,we need sanctions because it is a better option then going to war.,economic sanctions are the best means for accomplishing the current plan,-1,0,0.8271162509918213
We should end the use of economic sanctions,we need sanctions to punish those for their bad doing.,economic sanctions are the best means for accomplishing the current plan,-1,0,0.8458042144775391
We should end the use of economic sanctions,we need to end the use of economic sanctions and start relying on americans to produce more goods.,economic sanctions cause the price of everything to increase.,1,0,0.9013662338256836
We should subsidize student loans,"we need to make it more accessible for the public to acquire education, as opposed to adding more barriers such as extreme student debt.",interest rates are low and easier to pay back,1,0,0.9543261528015137
We should ban algorithmic trading,we should  not ban algorithmic trading because if you can find a way to make money why should others be mad?,algorithmic trading provides a rational method for trading,-1,0,0.6545568108558655
We should abolish the three-strikes laws,"we should abolish the three-strikes laws and just stick to one law, because it may stop reoffending if it's that harsh",the three-strikes law is inequitable and targets men of color.,1,0,0.8575184941291809
We should abolish the three-strikes laws,we should abolish the three-strikes laws because it is a waste of tax payers money to give criminals so many chances,the three-strikes law is inequitable and targets men of color.,1,0,0.9389775991439819
We should abolish the three-strikes laws,we should abolish the three-strikes laws because it is not truly effective in reducing crimes,the three-strikes law is inequitable and targets men of color.,1,0,0.9727732539176941
We should abolish the three-strikes laws,we should abolish the three-strikes laws because the criminals shouldn't be given more than one chance to turn their life around.,the three-strikes law is inequitable and targets men of color.,1,0,0.8957085609436035
We should abolish the three-strikes laws,we should abolish the three-strikes laws because they have no effect in detering crime,the three-strikes law is inequitable and targets men of color.,1,0,0.9918009042739868
We should abolish the three-strikes laws,"we should abolish the three-strikes laws because they introduce arbitrary punishment for some crimes over others, when the action was the same.",the three-strikes law is inequitable and targets men of color.,1,0,0.9383662939071655
We should abolish the three-strikes laws,"we should abolish the three-strikes laws because they were created to target african americans, and harm that community disproportionately.",the three-strikes law is inequitable and targets men of color.,1,1,1.0064703226089478
We should abolish the three-strikes laws,we should abolish the three-strikes laws since this means that young adults under 25 who are incapable of making fully informed decisions  are locked away for life in prison,the three-strikes law is inequitable and targets men of color.,1,0,0.9534924626350403
Entrapment should be legalized,we should absolutely not legalize entrapment because that is deceptive and wrong. harassing and coercing people into committing crimes isn't fair or just.,baiting someone into committing a crime is a waste of time & resources,-1,0,0.9479143619537354
We should ban algorithmic trading,we should ban algorithmic trading as it causes unpredictable volatility in the market.,algorithmic trading displaces responsibility.,1,0,0.997207522392273
We should ban algorithmic trading,we should ban algorithmic trading as it disrupts the natural flow of the markets and creates artificial peaks and troughs.,algorithmic trading displaces responsibility.,1,0,0.9969395995140076
We should ban algorithmic trading,we should ban algorithmic trading because a computer will make perfect trades and we need trades to not be perfect.,algorithmic trading displaces responsibility.,1,0,0.8191109895706177
We should ban algorithmic trading,we should ban algorithmic trading because computers can fail and cause lots of money to be lost,algorithmic trading displaces responsibility.,1,0,0.9122645854949951
We should ban algorithmic trading,we should ban algorithmic trading because it gives a select few an unfair advantage over others.,algorithmic trading displaces responsibility.,1,0,0.9250677227973938
We should ban algorithmic trading,we should ban algorithmic trading because it gives unfair advantages to some.,algorithmic trading displaces responsibility.,1,0,0.9013141989707947
We should ban algorithmic trading,we should ban algorithmic trading because it is a dirty practice.,algorithmic trading displaces responsibility.,1,0,0.7585862278938293
We should ban algorithmic trading,"we should ban algorithmic trading because it uses pre-programmed data, not new data each time",algorithmic trading displaces responsibility.,1,0,0.8972194194793701
We should ban algorithmic trading,we should ban algorithmic trading because most people have no idea how it works and if it is good for them or not,algorithmic trading displaces responsibility.,1,0,0.794369637966156
We should ban algorithmic trading,we should ban algorithmic trading because most people have no idea what it is and how it works,algorithmic trading displaces responsibility.,1,0,0.6949408054351807
We should ban cosmetic surgery,"we should ban cosmetic surgery as it is an unecessary risk which damages paitients, opens them up to infections and even death for non medically necessary reasons.",cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.978313684463501
We should ban cosmetic surgery,we should ban cosmetic surgery because a lot of times it doesn't turn out how the people expect it to,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.6700584888458252
We should ban cosmetic surgery,we should ban cosmetic surgery because doctors should spend their time helping people that need it not the people that want it,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.8834325075149536
We should ban cosmetic surgery,we should ban cosmetic surgery because it can be botched.,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.82131028175354
We should ban cosmetic surgery,we should ban cosmetic surgery because it can have dangerous side effects that have recently been discovered.  it also can be very dangerous when performed especially from not licensed practitioners.,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.9354185461997986
We should ban cosmetic surgery,we should ban cosmetic surgery because the safety of the procedure is questionable and too many people are disfigured or die because of poorly trained doctors.,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.9728888273239136
We should ban cosmetic surgery,we should ban cosmetic surgery because there will a side effect that leads to more health problem.,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.5547873973846436
We should ban cosmetic surgery,we should ban cosmetic surgery since it can be a dangerous procedure that can kill you and the outcome is only superficial since beauty is only on the surface.,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.8770225048065186
We should ban cosmetic surgery,we should ban it because far too often it goes wrong.,cosmetic surgery is inherently deceitful by presenting a false version of yourself.,1,0,0.7604784369468689
We should ban algorithmic trading,we should ban this because it takes a large portion of jobs away from people.,algorithmic trading displaces responsibility.,1,0,0.7789977192878723
We should ban algorithmic trading,we should be free to decide how to trade as long as we assume the risks associated with it,algorithmic trading provides a rational method for trading,-1,0,0.839886486530304
We should ban algorithmic trading,we should certainly place a ban on algorithmic trading because it could create an unfair advantage for people that can afford it versus those who cannot,algorithmic trading displaces responsibility.,1,0,0.9212120771408081
We should ban cosmetic surgery,we should continue to support cosmetic surgery as these procedures help people feel better about themselves boosting self-esteem.,some cosmetic surgery is medically necessary,-1,0,0.9252102375030518
We should end racial profiling,we should definitely end racial profiling because every individual should be judged on their character alone.,racial profiling is unconstitutional as it goes against freedoms of the people,1,0,0.9151240587234497
We should end the use of economic sanctions,we should end economic sanctions as they provide no real value,economic sanctions cause the price of everything to increase.,1,0,0.8899651169776917
We should end racial profiling,we should end it because it oppresses certain races and society will never be able to move on as a whole if we carry on doing this.,racial profiling is unconstitutional as it goes against freedoms of the people,1,0,0.9013058543205261
We should end racial profiling,we should end racial profiling and just treat everyone the same.,racial profiling is unconstitutional as it goes against freedoms of the people,1,0,0.7967509031295776
We should end racial profiling,we should end racial profiling because all people are created equal no matter the color of their skin,racial profiling is unconstitutional as it goes against freedoms of the people,1,0,0.8495550155639648
We should end racial profiling,we should end racial profiling because it is discriminatory and causes racial stereotyping,racial profiling is unconstitutional as it goes against freedoms of the people,1,0,1.0071972608566284
We should end racial profiling,"we should end racial profiling it only makes things worse it does stop crime, it only hurts innocent people.",racial profiling is unconstitutional as it goes against freedoms of the people,1,0,0.8859822154045105
We should end the use of economic sanctions,"we should end the usage of economic sanctions because it is incredibly cruel to the citizens of the country being sanctioned, especially the poor. sanctions don't necessarily stop wars either.",economic sanctions cause the price of everything to increase.,1,0,0.9842601418495178
We should end the use of economic sanctions,we should end the use of economic sanctions because sometimes they don't work how they should and it just hurts countries economically,economic sanctions cause the price of everything to increase.,1,0,0.9795553088188171
We should end the use of economic sanctions,we should end the use of economic sanctions because they are costly,economic sanctions cause the price of everything to increase.,1,1,0.8874365091323853
We should end the use of economic sanctions,we should end the use of economic sanctions because they cause stress and hardship on nations,economic sanctions cause the price of everything to increase.,1,0,0.9894524812698364
We should end the use of economic sanctions,we should end the use of economic sanctions because we hurt the people in that countries not the government but mostly the people in those countries,economic sanctions cause the price of everything to increase.,1,0,0.9238796234130859
We should end the use of economic sanctions,we should end the use of economic sanctions to help our goal of peace.,economic sanctions cause the price of everything to increase.,1,0,0.44491609930992126
We should end the use of economic sanctions,we should end the use of economic sanctions to save time,economic sanctions cause the price of everything to increase.,1,0,0.7603173851966858
We should subsidize student loans,"we should help students pay to be educated. it is costly, and loans hamper their future.",interest rates are low and easier to pay back,1,0,0.9329870939254761
We should subsidize student loans,"we should invest in the young generations and support them in their education, especially when higher education is so expensive.",interest rates are low and easier to pay back,1,0,0.8981629610061646
We should adopt a zero-tolerance policy in schools,we should not adopt a zero-tolerance policy because it is too restricting and suppressing.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.807158887386322
We should adopt a zero-tolerance policy in schools,we should not adopt a zero-tolerance policy in schools because every one makes a mistake and should be forgiven.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9053474068641663
We should adopt a zero-tolerance policy in schools,we should not adopt a zero-tolerance policy in schools because kicking a child out of school sure in heck does nothing to educate them.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8535451889038086
We should adopt a zero-tolerance policy in schools,we should not adopt a zero-tolerance policy in schools because some of the teachers would misuse the policy,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8600228428840637
We should adopt a zero-tolerance policy in schools,we should not adopt a zero-tolerance policy in schools because sometimes the teachers are too strict on the children,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8257683515548706
We should ban algorithmic trading,we should not ban algorithmic trading as it can help teach people how to trade until they are ready to do it for themselves.,algorithmic trading provides a rational method for trading,-1,0,0.9066276550292969
We should ban algorithmic trading,we should not ban algorithmic trading because a lot of the time it helps the poorer countries,algorithmic trading provides a rational method for trading,-1,0,0.8330389261245728
We should ban algorithmic trading,we should not ban algorithmic trading because computers are smarter than people,algorithmic trading provides a rational method for trading,-1,0,0.6918729543685913
We should ban algorithmic trading,we should not ban algorithmic trading because if people can find a way to beat the system they should not be punished.,algorithmic trading provides a rational method for trading,-1,0,0.8351899981498718
We should ban algorithmic trading,we should not ban algorithmic trading because it helps the poorer companies and without it the richer countries might take advantage of the poorer ones,algorithmic trading provides a rational method for trading,-1,0,0.8604342341423035
We should ban cosmetic surgery,we should not ban because it helps people feel good about themselves and improve their confidence.,some cosmetic surgery is medically necessary,-1,0,0.882786750793457
We should ban cosmetic surgery,we should not ban cosmetic surgery because it could help a disfigured person regain confidence.,some cosmetic surgery is medically necessary,-1,0,0.9563369154930115
We should ban cosmetic surgery,we should not ban cosmetic surgery because it would reduce the pool of surgeons able to perform reconstructive surgery on victims of accidents and of diseases such as cancer,some cosmetic surgery is medically necessary,-1,0,0.9424778819084167
We should ban cosmetic surgery,we should not ban cosmetic surgery because it's been deemed safe by the fda and it is ultimately an individual's choice whether to undergo such a procedure.,some cosmetic surgery is medically necessary,-1,0,0.9285926222801208
We should ban cosmetic surgery,we should not ban cosmetic surgery because many people are really needing it specially when the surgery should be taken to save lives of people.,some cosmetic surgery is medically necessary,-1,1,0.8036795854568481
We should ban cosmetic surgery,we should not ban cosmetic surgery because people have a right to spend their money how and on what they want,some cosmetic surgery is medically necessary,-1,0,0.865863025188446
We should ban cosmetic surgery,we should not ban cosmetic surgery cause people have the right to spend their money how they want to,some cosmetic surgery is medically necessary,-1,0,0.8505557775497437
We should ban cosmetic surgery,we should not ban cosmetic surgery people some people don't like how they look and it's their money if they want to change that,some cosmetic surgery is medically necessary,-1,0,0.8761248588562012
We should end racial profiling,we should not be suspecting someone of a crime because of their skin color or race,racial profiling is unconstitutional as it goes against freedoms of the people,1,0,0.8508573770523071
We should end racial profiling,we should not end racial profiling because it helps to catch bad people faster than they would without it,racial  profiling can help defining different cultures,-1,0,0.630876362323761
We should end racial profiling,we should not end racial profiling because it lets would-be criminals know that they are being watched.,racial  profiling can help defining different cultures,-1,0,0.7860041260719299
We should end racial profiling,we should not end racial profiling because people of certain races tend to commit more crimes,racial  profiling can help defining different cultures,-1,0,0.7762355208396912
We should end racial profiling,we should not end racial profiling since it is still useful and of course most blacks commit all the crimes.,racial  profiling can help defining different cultures,-1,0,0.574390709400177
We should end the use of economic sanctions,we should not end the use of economic sanctions because in the long term they can achieve significant results such as the end of the apartheid regime in south africa,economic sanctions are the best means for accomplishing the current plan,-1,0,0.943286120891571
We should end the use of economic sanctions,we should not end the use of economic sanctions because it gives us an edge over an enemy.,economic sanctions are the best means for accomplishing the current plan,-1,0,0.8904904127120972
We should end the use of economic sanctions,we should not end the use of economic sanctions due to our economy being so fragile.,economic sanctions are the best means for accomplishing the current plan,-1,0,0.9267991185188293
We should subsidize student loans,we should pay for student loans because then less privileged children could get an education and have more of a chance of getting out of a poor lifestyle.,interest rates are low and easier to pay back,1,0,0.9154418706893921
We should subsidize student loans,we should subsidize student loans as the cost of further education is astronomical and puts many people off so we end up with a less educated population.,interest rates are low and easier to pay back,1,0,0.936111330986023
We should subsidize student loans,we should subsidize student loans as these are our future leaders and workers and we want to ensure their success in order to secure the countries success.,interest rates are low and easier to pay back,1,0,0.9042491316795349
We should subsidize student loans,we should subsidize student loans because it can help them manage future finances,interest rates are low and easier to pay back,1,0,0.9383368492126465
We should subsidize student loans,we should subsidize student loans because it gives students an option to further their education,interest rates are low and easier to pay back,1,0,0.9634964466094971
We should subsidize student loans,we should subsidize student loans because it gives students with low income to get the education they deserve,interest rates are low and easier to pay back,1,0,0.952838122844696
We should subsidize student loans,we should subsidize student loans for best inversion in education and techonolgy,interest rates are low and easier to pay back,1,0,0.9606660604476929
We should subsidize student loans,"we should subsidize student loans to ensure all have access to education, not just those with a wealthy family",interest rates are low and easier to pay back,1,0,0.974886953830719
We should subsidize student loans,"we should subsidize students loans so that more kids can get a better education, they are the future after all and we will need doctors, engineers, scientists, etc.",interest rates are low and easier to pay back,1,0,0.9105532169342041
We should ban algorithmic trading,we should take advantage of technology to streamline investing.,algorithmic trading provides a rational method for trading,-1,0,0.8412598371505737
We should adopt a zero-tolerance policy in schools,we shouldn't adapt a zero tolerance policy in schools because everyone deserves a second chance. especially children who are still being molded into the people they will become.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8875569105148315
We should ban algorithmic trading,we shouldn't ban algorithmic trading because it can stop risky bid due to human emotions interfering,algorithmic trading provides a rational method for trading,-1,0,0.8313716053962708
We should end the use of economic sanctions,we shouldn't end it because all sorts of illegal things can come into the country.,economic sanctions are the best means for accomplishing the current plan,-1,0,0.6938875913619995
We should end racial profiling,we shouldn't end racial profiling because it could tie in with certain aspects of evidence that is effective,racial  profiling can help defining different cultures,-1,0,0.8339494466781616
Entrapment should be legalized,whatever it takes to catch a criminal is a good thing.  the end result of getting dangerous people off of the streets is all that matters.,no criminal should have protection that allows them to commit crimes,1,0,0.9330949783325195
The use of public defenders should be mandatory,"when criminals need a lawyer, public defenders are mostly their only option and should be used automatically.",mandatory use of public defenders keeps the system consistent.,1,0,0.9169785976409912
Entrapment should be legalized,when it is known that someone has committed a crime but it cannot be proven then entrapment provides an effective way of proving what they are capable of.,no criminal should have protection that allows them to commit crimes,1,0,0.9178628921508789
Entrapment should be legalized,when the only way to catch a criminal is to engage in a way that captures evidence during entrapment it is so valuable to society that it should be legalized.,no criminal should have protection that allows them to commit crimes,1,0,0.8868587017059326
We should end the use of economic sanctions,"when we impose economic sanctions, quite often it is the every day people of a country that suffers the most.",economic sanctions cause the price of everything to increase.,1,0,0.9462900161743164
We should end the use of economic sanctions,without the use of economic sanctions a country has very little way of objecting to another country's actions without resorting to violence.,economic sanctions are the best means for accomplishing the current plan,-1,0,0.9996263384819031
We should adopt a zero-tolerance policy in schools,zero tolerance do not improve the violence  of the students,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.5345771312713623
We should adopt a zero-tolerance policy in schools,zero tolerance has proven to be ineffective.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8849547505378723
We should adopt a zero-tolerance policy in schools,zero tolerance leaves no room for individual cases where it may do more harm than good,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8829942345619202
We should adopt a zero-tolerance policy in schools,zero tolerance policies do not improve school safety.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9033592343330383
We should adopt a zero-tolerance policy in schools,zero tolerance policy does not use human judgement not all crimes are equal and treating them has such will just lead to over criminalization.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,1,0.8175015449523926
We should adopt a zero-tolerance policy in schools,zero tolerance stifles young people from expressing themselves and learning from their mistakes.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9759435057640076
We should adopt a zero-tolerance policy in schools,zero-tolerance policies are a waste of time.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8068764209747314
We should adopt a zero-tolerance policy in schools,zero-tolerance policies are ineffective in reducing bullying and violence.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9964722394943237
We should adopt a zero-tolerance policy in schools,zero-tolerance policies are too far-reaching and punish too harshly minor infractions.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,1.0007861852645874
We should adopt a zero-tolerance policy in schools,zero-tolerance policies are unreasonable and antithetical to the learning process.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9922847747802734
We should adopt a zero-tolerance policy in schools,zero-tolerance policies do not increase discipline at schools.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.8896831274032593
We should adopt a zero-tolerance policy in schools,zero-tolerance policies do not take into account the individual and leads to children who could have been helped failing in life.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9528703689575195
We should adopt a zero-tolerance policy in schools,zero-tolerance policies have harmful long-term effects. students who are expelled or suspended are more likely to drop out of high school.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,1.0349342823028564
We should adopt a zero-tolerance policy in schools,zero-tolerance policies in schools are too harsh. we have to remember that these are children who are still developing and need this education to succeed in life.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9515243768692017
We should adopt a zero-tolerance policy in schools,zero-tolerance policy could contribute to a further rise of school shootings as expelling students for single offences may push them over the edge and want to retaliate,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,0.9829991459846497
We should adopt a zero-tolerance policy in schools,zero-tolerance policy in schools drives problem students even deeper into a hopeless situation and removes opportunity for reform and redirection onto a path of productivity.,a zero tolerance police doesn't allow for circumstances surrounding the violation,-1,0,1.0023113489151
We should abolish the three-strikes laws,repeat offenders are statistically likely to be stuck in a pattern of that behavior and so greater jail time is justified with repeat offenses for the betterment of society,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8954905867576599
We should abolish the three-strikes laws,it is only fair to believe that if a person carries out a serious crime three times they have no hope of redemption.,repeat offenders should be punished accordingly,-1,-1,0.8855670094490051
We should abolish the three-strikes laws,the 3 strikes law doesn't allow judicial discretion in sentencing,people who have three minor offences are unfairly punished.,1,-1,0.9346879124641418
We should abolish the three-strikes laws,the three-strikes laws should be abolished because it causes more paperwork and work on the parts of lawyers and counties to keep track of everything,the three-strikes law costs tax payers too much money.,1,-1,0.8753034472465515
We should abolish the three-strikes laws,"the three strikes law is not managed effectively and is unfair, targeting certain social classes",the three-strikes law is inequitable and targets men of color.,1,-1,0.9793935418128967
We should abolish the three-strikes laws,"the three strikes law is not managed effectively and is unfair, targeting certain social classes",people who have three minor offences are unfairly punished.,1,-1,0.9793935418128967
We should abolish the three-strikes laws,"the three strikes law is not managed effectively and is unfair, targeting certain social classes",the three strike law has not proved effective in reducing criminality,1,-1,0.9793935418128967
We should abolish the three-strikes laws,we should abolish the three-strikes laws since this means that young adults under 25 who are incapable of making fully informed decisions  are locked away for life in prison,people who have three minor offences are unfairly punished.,1,-1,0.9534924626350403
We should abolish the three-strikes laws,three strikes laws make people less likely to be repeat offenders due to harsher punishments.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9832159280776978
We should abolish the three-strikes laws,if people are habitually re-offending then they need a punishment that will stop them. a mandatory prison sentence is the minimum they should have as a punishment.,we should have strong laws that send strong messages to criminals,-1,-1,0.8591499924659729
We should abolish the three-strikes laws,the three-strikes law works just the way it should and puts away those that deserve to do time for repeat offenses,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9426881074905396
We should abolish the three-strikes laws,many people could be imprisoned with harsh sentences for minor offenses,many people could pay long sentences for nonviolent crimes,1,-1,0.8225581645965576
We should abolish the three-strikes laws,three strikes laws are perfectly constitutional since the punishment isn't unusual and they are proportional to frequency of crime if not intensity of criminal action.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9732599258422852
We should abolish the three-strikes laws,three-strike laws ensure that serious repeat offenders are dealt with as strongly as possible to ensure the safety of the public and punish their crimes accordingly.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9955185651779175
We should abolish the three-strikes laws,three-strike laws ensure that serious repeat offenders are dealt with as strongly as possible to ensure the safety of the public and punish their crimes accordingly.,we should have strong laws that send strong messages to criminals,-1,-1,0.9955185651779175
We should abolish the three-strikes laws,"people are in jail for life over small offenses they commit as young people, its totally unfair and costs tax payers more than it needs to.",the three-strikes law has resulted in overcrowded prisons,1,-1,0.8585845828056335
We should abolish the three-strikes laws,"people are in jail for life over small offenses they commit as young people, its totally unfair and costs tax payers more than it needs to.",many people could pay long sentences for nonviolent crimes,1,-1,0.8585845828056335
We should abolish the three-strikes laws,the three strikes law encourages family and friends to get involved in preventing their children from committing crimes since they now know the punishment will be much higher.,we should have strong laws that send strong messages to criminals,-1,-1,0.9317551255226135
We should abolish the three-strikes laws,it provides justice to the victims and gives them a sense of security,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9083662033081055
We should abolish the three-strikes laws,"with this law, the victim is given more security and we make sure that the perpetrator does not relapse in other crimes.",the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8990394473075867
We should abolish the three-strikes laws,"with this law, the victim is given more security and we make sure that the perpetrator does not relapse in other crimes.",we should have strong laws that send strong messages to criminals,-1,-1,0.8990394473075867
We should abolish the three-strikes laws,"with this law, the victim is given more security and we make sure that the perpetrator does not relapse in other crimes.",repeat offenders should be punished accordingly,-1,-1,0.8990394473075867
We should abolish the three-strikes laws,"if we got rid of three-strikes laws, there would be little deterrent for career criminals.",repeat offenders should be punished accordingly,-1,-1,0.9584144949913025
We should abolish the three-strikes laws,criminals may be deterred from committing further crime if they know that they will be put in prison for life if they commit further criminal acts.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8871861100196838
We should abolish the three-strikes laws,criminals may be deterred from committing further crime if they know that they will be put in prison for life if they commit further criminal acts.,we should have strong laws that send strong messages to criminals,-1,-1,0.8871861100196838
We should abolish the three-strikes laws,the three-strikes laws is am important part of lessening crimes.,we should have strong laws that send strong messages to criminals,-1,-1,0.6122831106185913
We should abolish the three-strikes laws,three strikes laws unfairly target non violent offenders when they get multiple drug charges,many people could pay long sentences for nonviolent crimes,1,-1,0.9798898696899414
We should abolish the three-strikes laws,three strikes laws unfairly target non violent offenders when they get multiple drug charges,people who have three minor offences are unfairly punished.,1,-1,0.9798898696899414
We should abolish the three-strikes laws,three-strikes laws makes criminals less likely to reoffend.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9667255282402039
We should abolish the three-strikes laws,three-strikes laws makes criminals less likely to reoffend.,we should have strong laws that send strong messages to criminals,-1,-1,0.9667255282402039
We should abolish the three-strikes laws,three strike laws can help lower crimes because they know they will get more jail time for repeated offenses,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.8521470427513123
We should abolish the three-strikes laws,three strike laws can help lower crimes because they know they will get more jail time for repeated offenses,we should have strong laws that send strong messages to criminals,-1,-1,0.8521470427513123
We should abolish the three-strikes laws,three strike laws can help lower crimes because they know they will get more jail time for repeated offenses,repeat offenders should be punished accordingly,-1,-1,0.8521470427513123
We should abolish the three-strikes laws,a criminal that offends two times is likely to keep committing crimes so the three strikes law would keep them out of the public earlier for the better,repeat offenders should be punished accordingly,-1,-1,0.8426530957221985
We should abolish the three-strikes laws,three-strikes laws my wrongfully imprison someone whose crime wasn't minor and absolutely not worth a life sentence.,many people could pay long sentences for nonviolent crimes,1,-1,0.7655438780784607
We should abolish the three-strikes laws,it is a harsh penalty for those that committ non violent crimes.,people who have three minor offences are unfairly punished.,1,-1,0.870265007019043
We should abolish the three-strikes laws,the three strikes law does not prevent crime & is often to tough a sentence for not so dangerous crimes,many people could pay long sentences for nonviolent crimes,1,-1,0.8372581005096436
We should abolish the three-strikes laws,the three strikes law does not prevent crime & is often to tough a sentence for not so dangerous crimes,the three strike law has not proved effective in reducing criminality,1,-1,0.8372581005096436
We should abolish the three-strikes laws,three strikes laws gives people more chances to straight their act,we should have strong laws that send strong messages to criminals,-1,-1,0.7324351072311401
We should abolish the three-strikes laws,some offenses are so minor that a three strikes law would cause a punishment much too harsh for the crime.,many people could pay long sentences for nonviolent crimes,1,-1,0.9204822778701782
We should abolish the three-strikes laws,if someone commits three serious crimes then they have proven that they cannot be trusted and will likely go on to break the lay repeatedly.,we should have strong laws that send strong messages to criminals,-1,-1,0.8547483086585999
We should abolish the three-strikes laws,three strikes laws are expensive because they increase how long people are incarcerated which must be paid for by tax payers.,the three-strikes law has resulted in overcrowded prisons,1,-1,0.942608654499054
We should abolish the three-strikes laws,the three-strikes law has prevented numerous offenses by imprisoning repeat offenders and should be kept as is,repeat offenders should be punished accordingly,-1,-1,0.9796435832977295
We should abolish the three-strikes laws,three-strike laws are too harsh when the felonies are for non violent crimes such as prostitution and tax fraud.,many people could pay long sentences for nonviolent crimes,1,-1,0.91892009973526
We should abolish the three-strikes laws,the three strikes laws would deter crime since it involves such a harsh punishment.,the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.9737929105758667
We should abolish the three-strikes laws,"the three-strike law acts as a very effective deterent to crime, and keeps down the prison population.",the three-strikes law is good at keeping criminals off of the streets,-1,-1,0.997523844242096
We should abolish the three-strikes laws,"the three-strike law acts as a very effective deterent to crime, and keeps down the prison population.",we should have strong laws that send strong messages to criminals,-1,-1,0.997523844242096
We should abolish the three-strikes laws,"the three-strike law acts as a very effective deterent to crime, and keeps down the prison population.",three-strike laws minimize the prison population and are beneficial,-1,-1,0.997523844242096
We should abolish the three-strikes laws,the three strike law is too strict for some offenders,many people could pay long sentences for nonviolent crimes,1,-1,0.926037073135376
