topic,argument,key_point,stance,label,set,ibm_pro_deb_qs
We should legalize sex selection,sex selection should be a parent's choice.,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.7397312521934509
We should legalize sex selection,sex selection should be allowed to those who want a certain gender.,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.7920657396316528
We should legalize sex selection,sex selection should be legalised as in the right circumstances can avoid necessary pain and suffering for children who would be born with life limiting conditions.,Sex selection prevents diseases in the child,1,1,train,0.8420470952987671
We should legalize sex selection,sex selection should be legalized as it should be the parents choice a couple may have three boys and want a girl,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8720841407775879
We should legalize sex selection,sex selection should be legalized because it gives couples the options to plan a family,Sex selection allows for better family planning,1,1,train,0.9467329978942872
We should legalize sex selection,sex selection should not be legalized as it isnt ethical its going against the natural course of life,It is unethical/unhealthy for parents to intervene,-1,1,train,0.9275827407836914
We should legalize sex selection,sex selection shouldn't be legalized because it's a breach of moral and ethics,It is unethical/unhealthy for parents to intervene,-1,1,train,0.9287886023521424
We should legalize sex selection,Sex selection strengthens sexist stereotypes and gender biases.,Sex selection reaffirms gender stereotypes/biases,-1,1,train,0.9805988669395448
We should legalize sex selection,sex selection will have devastating consequences for gender imbalance.,Sex selection can lead to gender imbalance,-1,1,train,1.0039929151535034
We should legalize sex selection,sex selection will have troublesome effects on gender disparity.,Sex selection can lead to gender imbalance,-1,1,train,0.9892200827598572
We should legalize sex selection,sex selection will increase abortions,Sex selection will create abortions/infanticide,-1,1,train,0.7646229863166809
We should legalize sex selection,Sex selection will increase the already ridiculously high number of abortions happening in the world.,Sex selection will create abortions/infanticide,-1,1,train,0.7971987128257751
We should legalize sex selection,sex selection will leave some countries with more males than females because certain countries value males more than females,Sex selection can lead to gender imbalance,-1,1,train,0.8607125878334045
We should legalize sex selection,sex selection would fulfill the dreams of many parents.,Sex selection makes the family more happy/complete,1,1,train,0.786034107208252
We should legalize sex selection,"sex selection would obviously lead to an imbalance and discrimination of one sex, especially in societies that have traditionally viewed women as inferior or unwanted as children.",Sex selection can lead to gender imbalance,-1,1,train,0.9993627667427064
We should legalize sex selection,sex selection would stop people having an abortion when they don't have the gender of child they wanted.,Sex selection will prevent abortions/infanticide,1,1,train,0.8783543705940247
We should legalize sex selection,"Since the parents create the fetus, they should be entitled to choose it's sex",It is within the freedoms of the parents to select the sex of the child,1,1,train,0.6459061503410339
We should legalize sex selection,some couples may have devastating genetic diseases tied to sex so having a choice for a healthy child is immense,Sex selection prevents diseases in the child,1,1,train,0.8831237554550171
We should legalize sex selection,"some illnesses are inherited by one gender or another, sex selection would enable these families to have a child without this illness, it would also result in fewer abortions of children who are the wrong sex.",Sex selection prevents diseases in the child,1,1,train,0.9061667919158936
We should legalize sex selection,some serious genetic disorders which are linked to the sex of a child can be avoided if sex selection is allowed,Sex selection prevents diseases in the child,1,1,train,0.911339521408081
We should legalize sex selection,the right to bodily autonomy permits mothers to have abortions for sex selective purposes,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8163477182388306
We should legalize sex selection,the selection of sex can break the natural balance between males and females,Sex selection can lead to gender imbalance,-1,1,train,0.8765429854393005
We should legalize sex selection,the selection of sex can help to overcome hereditary diseases that are typical of a specific sex,Sex selection prevents diseases in the child,1,1,train,0.8833433389663696
We should legalize sex selection,the selection of sex is a private and personal decision of the parents and must be respected,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8761374950408936
We should legalize sex selection,the selection of sex is a valid option for couples who wish to take it,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.749075710773468
We should legalize sex selection,"there are many medical conditions that are related to a specific gender, if either of the parents are known carriers of a disease they may be able to use sex selection to make sure they have a healthy baby",Sex selection prevents diseases in the child,1,1,train,0.8809360861778259
We should legalize sex selection,there are some genetic disorders which affect only one gender; sex selection can save parents these consequences.,Sex selection prevents diseases in the child,1,1,train,0.8752455115318298
We should legalize sex selection,there are valid medical reasons for using sex selection to combat certain diseases,Sex selection prevents diseases in the child,1,1,train,0.9042073488235474
We should legalize sex selection,there could well be valid medical and genetic reasons why a couple may which to ensure a child of a particulat gender - this should be an available option for them.,Sex selection prevents diseases in the child,1,1,train,0.8618666529655457
We should legalize sex selection,"there seems to be no harm to wanting to choose the sex of your baby, particularly if there are hereditary diseases which affect your family that could be stopped by choosing one sex over the other.",Sex selection prevents diseases in the child,1,1,train,0.8601240515708923
We should legalize sex selection,there will be an imbalance if one sex is continuously chosen over another,Sex selection can lead to gender imbalance,-1,1,train,0.8650670647621155
We should legalize sex selection,"this could cause imbalance in population, if a generation is selected as mainly male or female",Sex selection can lead to gender imbalance,-1,1,train,0.8990993499755859
We should legalize sex selection,this should be banned as it is immoral.,It is unethical/unhealthy for parents to intervene,-1,1,train,0.6216422915458679
We should legalize sex selection,this should be left up to the adults to decide since adults can make their own choices,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.5824124813079834
We should legalize sex selection,this will lead to fewer unwanted children and improve parental satisfaction,Sex selection makes the family more happy/complete,1,1,train,0.8222777247428894
We should legalize sex selection,we are breaking the law of nature if we allow sex selection,It is unethical/unhealthy for parents to intervene,-1,1,train,0.7225036025047302
We should legalize sex selection,we should be able to choose the sex we wish to have.,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.7420387864112854
We should legalize sex selection,we should legalise sex selection because some genetic diseases can only be found in either man or females and if it runs in the family then it can give the child a chance to live a normal life.,Sex selection prevents diseases in the child,1,1,train,0.909719467163086
We should legalize sex selection,we should legalize sex selection as everyone should have the right to determine the sex of their children.,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.9238483905792236
We should legalize sex selection,we should legalize sex selection as people have every right to chose the sex of the child they wish to raise.,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.952031672000885
We should legalize sex selection,We should legalize sex selection as with all the developments in the world we should be allowed to choose the sex of our children.,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8465530872344971
We should legalize sex selection,we should legalize sex selection because i think people should be able to pick if they want their child to be a boy or a girl,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8561306595802307
We should legalize sex selection,"We should legalize sex selection because in regions where infanticide is practiced, this would make it unnecessary.",Sex selection will prevent abortions/infanticide,1,1,train,0.9158920645713806
We should legalize sex selection,we should legalize sex selection because it gives the parents a choice of choosing exactly the kind of family they want,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.9270410537719728
We should legalize sex selection,we should legalize sex selection because it lets the family choose what kind of child they will have,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8631817698478699
We should legalize sex selection,we should legalize sex selection because people should be able to pick the sex of the baby they want instead of having the sex forced on them,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8746203780174255
We should legalize sex selection,we should legalize sex selection because people should have the right to pick if they want to raise a boy or a girl,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.9308425784111024
We should legalize sex selection,we should legalize sex selection because the parents are free to decide what gender they want,It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8800047636032104
We should legalize sex selection,we should not allow such an immoral thing that will more than likely fuel the inequality of genders by promoting men as more valuable,Sex selection can lead to gender imbalance,-1,1,train,0.8681029677391052
We should legalize sex selection,"we should not legalise sex selection because in countries where everyone wants a male child, can cause massive problems to the country.",Sex selection can lead to gender imbalance,-1,1,train,0.8694117069244385
We should legalize sex selection,we should not legalize sex selection and leave mother nature to doing her job and not try to become god.,It is unethical/unhealthy for parents to intervene,-1,1,train,0.7292441725730896
We should legalize sex selection,We should not legalize sex selection because an imbalance of men and women will lead to more violence against women down the line as more young men are unable to find partners.,Sex selection can lead to gender imbalance,-1,1,train,0.9424359202384948
We should legalize sex selection,we should not legalize sex selection because it might cause an unbalanced society.,Sex selection can lead to gender imbalance,-1,1,train,0.9538933634757996
We should legalize sex selection,We should not legalize sex selection because it will lead to an imbalance between men and women in society.,Sex selection can lead to gender imbalance,-1,1,train,0.9508326053619384
We should legalize sex selection,we should not legalize sex selection because no man should play god.,It is unethical/unhealthy for parents to intervene,-1,1,train,0.6366097927093506
We should legalize sex selection,we should not legalize sex selection because we should not be playing god.,It is unethical/unhealthy for parents to intervene,-1,1,train,0.6591805219650269
We should legalize sex selection,we shouldn't because that should be decided naturally.,It is unethical/unhealthy for parents to intervene,-1,1,train,0.5171546339988708
We should legalize sex selection,"what kind of society do we live in if people can murder their own child just because it is the ""wrong"" gender?",Sex selection will create abortions/infanticide,-1,1,train,0.6372371912002563
We should legalize sex selection,"when families are only permitted to have one child, it is important for parents to be able to select the sex of that child.",It is within the freedoms of the parents to select the sex of the child,1,1,train,0.8541520833969116
We should legalize sex selection,"when people mess with mother nature by trying to select the sex of their child, only bad things can happen.",It is unethical/unhealthy for parents to intervene,-1,1,train,0.7233035564422607
We should legalize sex selection,"with the $20,000 price tag on something that is not 100% accurate, sex selection is only made available to the wealthy.",Sex selection is expensive,-1,1,train,0.6922493577003479
We should prohibit flag burning,a flag symbolizes a country and by burning it you are showing disrespect,Flags are important symbols that should be respected,1,1,train,0.9220818281173706
We should prohibit flag burning,a person has a right to state his opinion about how he feels about his country,flag burning is justified due to freedom of expression,-1,1,train,0.8306431770324707
We should prohibit flag burning,"america was founded by the freedom of expression, so people should be allowed to burn a flag, regardless of whether i agree with the concept or not",flag burning is justified due to freedom of expression,-1,1,train,0.8271828293800354
We should prohibit flag burning,burning a flag is a constitutional right and should not be prohibited.,flag burning is justified due to freedom of expression,-1,1,train,0.8779252171516418
We should prohibit flag burning,"burning a flag is a form of free speech, therefore it forms a constitutional right and should not be banned.",flag burning is justified due to freedom of expression,-1,1,train,0.9589929580688475
We should prohibit flag burning,"burning a flag is a form of speech and as we have freedom of speech in our nation, it should be allowed under the constitution.",flag burning is justified due to freedom of expression,-1,1,train,0.9573127031326294
We should prohibit flag burning,burning a flag is a very offensive and toxic expression of hatred against people from a particular country and it's therefore a form of hate crime.,flag burning is an inflammatory act,1,1,train,0.985101044178009
We should prohibit flag burning,burning a flag is an inflammatory gesture and it should be banned.,flag burning is an inflammatory act,1,1,train,0.90375417470932
We should prohibit flag burning,burning a flag should not be allowed as it is against a country's sense of nationalism and pride.,Flags are important symbols that should be respected,1,1,train,0.8963322043418884
We should prohibit flag burning,burning our flag disrespects our country.,Flags are important symbols that should be respected,1,1,train,0.908216655254364
We should prohibit flag burning,Burning the American flag is an act of desecration.,flag burning is an inflammatory act,1,1,train,0.9016110897064208
We should prohibit flag burning,burning the flag is a strong and valid way of making a statement against an oppressive regime that is non-violent,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.9446645379066468
We should prohibit flag burning,"burning the flag is free speech; thus, the right to burn the flag should be protected.",flag burning is justified due to freedom of expression,-1,1,train,0.9490565657615662
We should prohibit flag burning,burning the flag is freedom of speech and it would be unconstitutional to ban it.,flag burning is justified due to freedom of expression,-1,1,train,0.9261454343795776
We should prohibit flag burning,burning the flag is freedom of speech and should be allowed,flag burning is justified due to freedom of expression,-1,1,train,0.9240296483039856
We should prohibit flag burning,"burning the flag is protected free speech, just like criticism of the government.",flag burning is justified due to freedom of expression,-1,1,train,0.9268820881843568
We should prohibit flag burning,"burning the flag, despite being an offense to some people is also an act of freedom of expression and must be respected",flag burning is justified due to freedom of expression,-1,1,train,0.8798245787620544
We should prohibit flag burning,burning the national flag can incite hatred and therefore it should be banned.,flag burning is an inflammatory act,1,1,train,0.9381373524665833
We should prohibit flag burning,burning your flag should be a right for people who want to do that,flag burning is justified due to freedom of expression,-1,1,train,0.6950522065162659
We should prohibit flag burning,"clearly it must be forbidden, the lack of respect for national symbols should not be tolerated",Flags are important symbols that should be respected,1,1,train,0.7041118741035461
We should prohibit flag burning,"despite political beliefs, the flag is an important symbol which should be respected no matter what.",Flags are important symbols that should be respected,1,1,train,0.8856528401374817
We should prohibit flag burning,each person has the right to express their opinion in the best way that seems,flag burning is justified due to freedom of expression,-1,1,train,0.8693652153015137
We should prohibit flag burning,everyone should be free to do whatever they want,flag burning is justified due to freedom of expression,-1,1,train,0.7074341773986816
We should prohibit flag burning,flag burning allows individuals to show their discontent with a country's policies in a peaceful way.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.9459474086761476
We should prohibit flag burning,flag burning an act of arson against a national treasure,Flags are important symbols that should be respected,1,1,train,0.7480645775794983
We should prohibit flag burning,flag burning can be deeply offensive and could be seen as racism.,flag burning is an inflammatory act,1,1,train,0.9335895776748656
We should prohibit flag burning,"flag burning is a blatantly hostile, disrespectful action what should be banned",flag burning is an inflammatory act,1,1,train,0.9819969534873962
We should prohibit flag burning,Flag burning is a constitutional right and cannot be banned without changing the constitution.,flag burning is justified due to freedom of expression,-1,1,train,0.903272032737732
We should prohibit flag burning,flag burning is a constitutional right and should not be a criminal offense,flag burning is justified due to freedom of expression,-1,1,train,0.8970314860343933
We should prohibit flag burning,flag burning is a constitutionally protected act of free speech,flag burning is justified due to freedom of expression,-1,1,train,0.9786162972450256
We should prohibit flag burning,"flag burning is a deliberately incendiary and provocative act, the ultimate goal of which is to stir civil unrest and create violence.",flag burning is an inflammatory act,1,1,train,1.0259422063827517
We should prohibit flag burning,"flag burning is a delibrate act of rabble-rousing, fanning tensions with the express interest of causing unrest and violence.",flag burning is an inflammatory act,1,1,train,0.9565483927726746
We should prohibit flag burning,"flag burning is a form of expression, so a ban would be unconstitutional.",flag burning is justified due to freedom of expression,-1,1,train,0.9453868865966796
We should prohibit flag burning,flag burning is a form of free speech and should not be banned,flag burning is justified due to freedom of expression,-1,1,train,0.9620105028152466
We should prohibit flag burning,flag burning is a form of freedom of speech which is a protected right.,flag burning is justified due to freedom of expression,-1,1,train,0.978809118270874
We should prohibit flag burning,flag burning is a freedom of expression that is protected by the first amendment of the constitution,flag burning is justified due to freedom of expression,-1,1,train,0.9990482330322266
We should prohibit flag burning,flag burning is a freedom that is guaranteed by the first amendment,flag burning is justified due to freedom of expression,-1,1,train,0.9128803014755248
We should prohibit flag burning,Flag burning is a legitimate form of expression.,flag burning is justified due to freedom of expression,-1,1,train,0.9396497011184692
We should prohibit flag burning,flag burning is a means of expression and should be allowed under freedom of speech.,flag burning is justified due to freedom of expression,-1,1,train,0.9857304692268372
We should prohibit flag burning,Flag burning is a reasonable way of expressing displeasure with the state or government and shouldn't be banned.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.9287408590316772
We should prohibit flag burning,flag burning is a right guaranteed under the first amendment,flag burning is justified due to freedom of expression,-1,1,train,0.919205129146576
We should prohibit flag burning,flag burning is a right of free speech and should be protected,flag burning is justified due to freedom of expression,-1,1,train,0.9687271118164062
We should prohibit flag burning,"flag burning is a right to free speech and, therefore, should be protected.",flag burning is justified due to freedom of expression,-1,1,train,0.9773752093315125
We should prohibit flag burning,"flag burning is a sign of protest, which is covered by the constitution and should not be prohibited so as not to violate one's constitutional rights.",flag burning is justified due to freedom of expression,-1,1,train,0.95594984292984
We should prohibit flag burning,flag burning is a stab in the heart to the country you choose to live,Flags are important symbols that should be respected,1,1,train,0.5398150086402893
We should prohibit flag burning,flag burning is a treasonous and traitorous act which should attract severe punishment.,flag burning is an inflammatory act,1,1,train,0.9869461059570312
We should prohibit flag burning,flag burning is a use of free speech which we should never prohibit.,flag burning is justified due to freedom of expression,-1,1,train,0.9316189289093018
We should prohibit flag burning,Flag burning is a valid protest method that doesn't harm anyone.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.9025453329086304
We should prohibit flag burning,"flag burning is abhorrent to all patriots, as the flag is a symbol of all that a country stands for",Flags are important symbols that should be respected,1,1,train,0.918104648590088
We should prohibit flag burning,flag burning is an expression of free soeech,flag burning is justified due to freedom of expression,-1,1,train,0.8780728578567505
We should prohibit flag burning,flag burning is an expression of free speech,flag burning is justified due to freedom of expression,-1,1,train,0.9751399159431458
We should prohibit flag burning,flag burning is an expression of free speech which no reputable democracy should consider banning,flag burning is justified due to freedom of expression,-1,1,train,0.9722605347633362
We should prohibit flag burning,flag burning is an extremist action and leads to further conflict and resentment,flag burning is an inflammatory act,1,1,train,1.0141842365264893
We should prohibit flag burning,flag burning is an important expression of free speech to which people have a right in a democractic country,flag burning is justified due to freedom of expression,-1,1,train,0.972874641418457
We should prohibit flag burning,"flag burning is an important symbol of defiance and protest, that can be used to show opposition to an oppressive or criminal abuse of power.",flag burning is an effective tool of expression/protest/critique,-1,1,train,0.9591553807258606
We should prohibit flag burning,flag burning is an insult to all those that served the country.,flag burning is an inflammatory act,1,1,train,0.7754688262939453
We should prohibit flag burning,flag burning is an insult to those that fought to protect our freedom as well as an insult to the families who had loved ones give their lives to protect our country.,flag burning is an inflammatory act,1,1,train,0.8620719313621521
We should prohibit flag burning,flag burning is an outright slap in the face to all the men and women who have given their life to protect our country and that act should be banned.,Flags are important symbols that should be respected,1,1,train,0.9493683576583862
We should prohibit flag burning,flag burning is basically incitement and should be treated as a criminal offence because it placed societies in danger.,flag burning is an inflammatory act,1,1,train,0.9374783039093018
We should prohibit flag burning,flag burning is dangerous because it incites people to violence.,flag burning is an inflammatory act,1,1,train,0.9857758283615112
We should prohibit flag burning,"flag burning is disrespect to the country and to the men and women that have served it, so flag burning should be prohibited",Flags are important symbols that should be respected,1,1,train,0.9371585845947266
We should prohibit flag burning,"flag burning is disrespectable to america as it represents everything we, as americans hold dear and true.",Flags are important symbols that should be respected,1,1,train,0.9705114364624025
We should prohibit flag burning,flag burning is disrespected to anyone who has ever faught for their country.,Flags are important symbols that should be respected,1,1,train,0.8764737844467163
We should prohibit flag burning,flag burning is disrespectful to the country and everything it stands for.,Flags are important symbols that should be respected,1,1,train,0.967057764530182
We should prohibit flag burning,Flag burning is disrespectful to the country and to those who fought for the freedom the flag represents.,Flags are important symbols that should be respected,1,1,train,0.9901393055915833
We should prohibit flag burning,flag burning is disrespectful to the many soldiers that have lost their lives to protect this country.,Flags are important symbols that should be respected,1,1,train,0.986015558242798
We should prohibit flag burning,flag burning is disrespectful to the memory of men and women who died fighting wars in the name of capitalism and should be prohibited,Flags are important symbols that should be respected,1,1,train,0.981115221977234
We should prohibit flag burning,Flag burning is disrespectful to the men and women who carried that flag while they fought and died for our freedom.,Flags are important symbols that should be respected,1,1,train,0.9716027975082396
We should prohibit flag burning,flag burning is disrespectful to those who have died defending this country,Flags are important symbols that should be respected,1,1,train,0.9847017526626588
We should prohibit flag burning,flag burning is disruptive to civil peace.,flag burning is an inflammatory act,1,1,train,0.9682039618492126
We should prohibit flag burning,flag burning is free speech and free speech is allowed,flag burning is justified due to freedom of expression,-1,1,train,0.9334424138069152
We should prohibit flag burning,flag burning is freedom of speech and should not be prohibited.,flag burning is justified due to freedom of expression,-1,1,train,0.9438647627830504
We should prohibit flag burning,flag burning is just a way of showing your feelings and should not be banned.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.761688232421875
We should prohibit flag burning,flag burning is just an unnecessary and offensive act of vandalism and should be prohibited,flag burning is an inflammatory act,1,1,train,0.9662575721740724
We should prohibit flag burning,flag burning is just another form of first ammendment speech and should be protected.,flag burning is justified due to freedom of expression,-1,1,train,0.9371427297592164
We should prohibit flag burning,flag burning is like spitting in this country's ideals,Flags are important symbols that should be respected,1,1,train,0.6182182431221008
We should prohibit flag burning,"Flag burning is meant to incite violent reactions and cause suffering to people who care about the flag, which means it isn't protected under the first amendment and should be banned.",flag burning is an inflammatory act,1,1,train,0.979777991771698
We should prohibit flag burning,"flag burning is merely a very visible form of freedom of expression, which should be protected to the same degree as freedom of speech.",flag burning is justified due to freedom of expression,-1,1,train,0.994113564491272
We should prohibit flag burning,flag burning is one of the most disrespectful acts someone can do,Flags are important symbols that should be respected,1,1,train,0.965153694152832
We should prohibit flag burning,flag burning is only an expression of dissatiafaction,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.9628311991691588
We should prohibit flag burning,flag burning is protected by the first amendment.,flag burning is justified due to freedom of expression,-1,1,train,0.8759022355079651
We should prohibit flag burning,flag burning is protected under free speech,flag burning is justified due to freedom of expression,-1,1,train,0.925854742527008
We should prohibit flag burning,flag burning is protected under the first amendment as a right to free speech.,flag burning is justified due to freedom of expression,-1,1,train,0.9792627692222596
We should prohibit flag burning,flag burning is simply a form of protesting that isn't harming anyone directly.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.88236004114151
We should prohibit flag burning,flag burning is technically a form of speech and therefore protected by the countries laws.,flag burning is justified due to freedom of expression,-1,1,train,0.8729934096336365
We should prohibit flag burning,"flag burning is the biggest way to disrespect your country, it should not be tolerated.",Flags are important symbols that should be respected,1,1,train,0.9278780221939088
We should prohibit flag burning,flag burning is the most insulting way of attacking a countries values and opinions and shows a lack of respect beyond acceptance,Flags are important symbols that should be respected,1,1,train,0.9108514785766602
We should prohibit flag burning,"flag burning is too extreme a form of protest that insults most people and more importantly those that served in the armed forces, and also severely undermines cohesion within a nation.",Flags are important symbols that should be respected,1,1,train,1.0120452642440796
We should prohibit flag burning,flag burning is unpatriotic and causes division among people,flag burning is an inflammatory act,1,1,train,0.9682729840278624
We should prohibit flag burning,flag burning is unpatriotic and disrespectul to a country and its laws.,Flags are important symbols that should be respected,1,1,train,0.9988760948181152
We should prohibit flag burning,flag burning is unpatriotic and promotes discrimination against people from the country who's flag is being burned.,flag burning is an inflammatory act,1,1,train,0.986178994178772
We should prohibit flag burning,flag burning is very disrespectful and inflammatory and causes even more trouble.,flag burning is an inflammatory act,1,1,train,0.9553990960121156
We should prohibit flag burning,flag burning its like a insult to other people,Flags are important symbols that should be respected,1,1,train,0.4034242331981659
We should prohibit flag burning,flag burning offends people so should be banned.,flag burning is an inflammatory act,1,1,train,0.6957658529281616
We should prohibit flag burning,"flag burning qualifies as the right to protest, which is a right upheld by the constitution.",flag burning is justified due to freedom of expression,-1,1,train,0.921463668346405
We should prohibit flag burning,Flag burning represents subversion and should be prohibited for the sake of national cohesion.,flag burning is an inflammatory act,1,1,train,0.9782621264457704
We should prohibit flag burning,flag burning should be banned because it is an assault on our country.,flag burning is an inflammatory act,1,1,train,0.9277175068855286
We should prohibit flag burning,"flag burning should be considered free speech or freedom of expression, so it should be allowed.",flag burning is justified due to freedom of expression,-1,1,train,0.9667112827301024
We should prohibit flag burning,flag burning should be prohibited because it can antagonize people in our country who take the flag and it's meaning seriously,flag burning is an inflammatory act,1,1,train,0.952565848827362
We should prohibit flag burning,flag burning should be prohibited because it is a desecration of the flag and should be illegal,Flags are important symbols that should be respected,1,1,train,0.8788681030273438
We should prohibit flag burning,flag burning should be prohibited because it is a disrespect to the citizens of the regions it represents,Flags are important symbols that should be respected,1,1,train,0.9504879713058472
We should prohibit flag burning,flag burning should not be allowed as it causes civil unrest,flag burning is an inflammatory act,1,1,train,0.9584212899208068
We should prohibit flag burning,flag burning should not be prohibited because it is unconstitutional and violates our freedom of speech,flag burning is justified due to freedom of expression,-1,1,train,0.95040100812912
We should prohibit flag burning,flag burning shouldn't be prohibit flag burning because it limits freedom of speech,flag burning is justified due to freedom of expression,-1,1,train,0.7287976741790771
We should prohibit flag burning,"flag burning, while not a good thing, should still be protected under our granted freedoms in this country since it doesn't cause harm to another person.",flag burning is justified due to freedom of expression,-1,1,train,0.91685152053833
We should prohibit flag burning,"flag burning, while the majority hate it, is a simple way of protesting that is not physically hurting anyone.",flag burning is an effective tool of expression/protest/critique,-1,1,train,0.7124104499816895
We should prohibit flag burning,i thnink that we should prohibit flag burningbecause is repsect of county,Flags are important symbols that should be respected,1,1,train,0.3778881430625915
We should prohibit flag burning,it is a form of freedom of speech and therefore should not be banned.,flag burning is justified due to freedom of expression,-1,1,train,0.9189962148666382
We should prohibit flag burning,it is a symbol of our country and stands for important things and should be protected.,Flags are important symbols that should be respected,1,1,train,0.9034547209739684
We should prohibit flag burning,it is a traitorous action by terrorists,flag burning is an inflammatory act,1,1,train,0.858980655670166
We should prohibit flag burning,it is a valid protest and is backed by our constitution,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.7445736527442932
We should prohibit flag burning,it is an act of great emotional relevance and should be banned in addition to a humiliation to the country,Flags are important symbols that should be respected,1,1,train,0.5643152594566345
We should prohibit flag burning,it is an american's right of freedom to burn the flag to show their displeasure again a country that continues to show disrespect of their own people.,flag burning is justified due to freedom of expression,-1,1,train,0.9154857397079468
We should prohibit flag burning,it is unpatriotic and an act of terror.,flag burning is an inflammatory act,1,1,train,0.930335521697998
We should prohibit flag burning,it often inflames the situations and leads to violence,flag burning is an inflammatory act,1,1,train,0.645146906375885
We should prohibit flag burning,it really is just a gesture of anger towards another country that does not lead to anything else other than being a symbol of feeling.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.7077167630195618
We should prohibit flag burning,it's freedom of expression for those who want to take a stand.,flag burning is justified due to freedom of expression,-1,1,train,0.9270705580711364
We should prohibit flag burning,it's only a flag and simply a protest when it's burned by people who feel they cannot otherwise make their voices heard.,flag burning is an effective tool of expression/protest/critique,-1,1,train,0.8950006365776062
We should prohibit flag burning,its a form of free speech which we do not prohibit in the usa.,flag burning is justified due to freedom of expression,-1,1,train,0.8289716243743896
We should prohibit flag burning,"living in democracy, every persona has a choice to to whatever they wants in their privacy and flag burning is one of it.",flag burning is justified due to freedom of expression,-1,1,train,0.7148460149765015
We should prohibit flag burning,our flag should be revered and held with reespect,Flags are important symbols that should be respected,1,1,train,0.8203117847442627
We should prohibit flag burning,people should be able to express views in any way they wish; burning flags is a way of doing this,flag burning is justified due to freedom of expression,-1,1,train,0.8780288696289062
We should prohibit flag burning,people should be free to do as they please.,flag burning is justified due to freedom of expression,-1,1,train,0.8281853795051575
We should prohibit flag burning,prohibiting flag burning is a dangerous step onto the path of limiting free speech.,flag burning is justified due to freedom of expression,-1,1,train,0.959835648536682
We should prohibit flag burning,prohibiting flag burning is the right thing to do to respect our nation.,Flags are important symbols that should be respected,1,1,train,0.8332988619804382
We should prohibit flag burning,prohibiting flag burning threatens freedom of speech.,flag burning is justified due to freedom of expression,-1,1,train,0.9659975171089172
We should prohibit flag burning,prohibiting flag burning would be impinging the right of free speech.,flag burning is justified due to freedom of expression,-1,1,train,0.952700138092041
We should prohibit flag burning,the burning of our flag is a spit in the face to everything our country stands for along with the men and women who died to protect it.,flag burning is an inflammatory act,1,1,train,0.8291858434677124
We should prohibit flag burning,"the first amendment allows for people to peacefully protest, which includes flag burning",flag burning is justified due to freedom of expression,-1,1,train,0.856441855430603
We should prohibit flag burning,"the first amendment protects the right to free speech, which includes flag burning.",flag burning is justified due to freedom of expression,-1,1,train,0.7808377742767334
We should prohibit flag burning,the first amendment protects you right to do this.,flag burning is justified due to freedom of expression,-1,1,train,0.534581184387207
We should prohibit flag burning,"the flag is a symbol of the united states, our way of life, our freedom, or soldiers and deserves respect.",Flags are important symbols that should be respected,1,1,train,0.8921603560447693
We should prohibit flag burning,the flag is an american symbol of honer and integrity and should not be destroyed as this is negative to the values shared by the majority of americans.,Flags are important symbols that should be respected,1,1,train,0.8819485902786255
We should prohibit flag burning,The flag is an important symbol of the country and shouldn't be destroyed.,Flags are important symbols that should be respected,1,1,train,0.8368881940841675
We should prohibit flag burning,The prohibition of flag burning is equal to prohibition of free speech,flag burning is justified due to freedom of expression,-1,1,train,0.8214723467826843
We should prohibit flag burning,"the right to free speech also includes flag burning, which is used to express an opinion.",flag burning is justified due to freedom of expression,-1,1,train,0.9034534096717834
We should prohibit flag burning,the supreme court has ruled that flag burning is a form of free speech and is protected,flag burning is justified due to freedom of expression,-1,1,train,0.9231662154197692
We should prohibit flag burning,the supreme court has ruled that it is a form of free speech & should not be banned,flag burning is justified due to freedom of expression,-1,1,train,0.8431908488273621
We should prohibit flag burning,"there is absolutely no need for it and it does not accomplish anything other than offending the country that the flag belongs to, causing war.",flag burning is an inflammatory act,1,1,train,0.8290927410125732
